IDTransação,IDpessoal,DatadaTransação,Valor,Empresa,Categoria,Fraude
d9182a01-969b-4088-aa8c-92d9f6e4eafc,75ce75eb-365e-4168-a8ed-dbaee113cf04,2024-02-29 20:44:08,263.53,Guzman-Hurst,Padaria,0
787522d1-2943-45d6-af31-9cb466fd4494,8551da42-6629-4a7c-b714-7a789aa0d0e4,2024-02-11 09:49:58,131.36,Smith-Nicholson,Viagens,0
bc403f1c-5360-4507-a9aa-0327bd833688,e9ce7ca6-6347-49f3-ba2e-f7a0089413fc,2024-03-13 08:04:58,65.12,"Long, Ramos and Kelly",Roupas,0
e84ef2f3-2b65-4cd6-a230-935c22186415,cf2c30f2-6fcb-4eeb-87d0-6644fa1a00c2,2024-01-04 10:17:24,628.89,King PLC,Viagens,0
b4c59002-3543-4318-b7e3-d1d3ad29a408,a0c02cdb-fd0f-4a6d-bacb-1c86818702de,2024-06-19 12:26:34,420.34,Fischer-Avila,Eletronicos,0
72597c61-f264-4768-809d-6564b9599097,0f56f3d8-67f6-44a1-be19-67b032a1f397,2024-05-18 10:28:57,701.65,"Wells, Garcia and Rivera",Entretenimento,0
1da9ba42-34bd-41a0-ba79-1f21f42aa0c2,105864b5-c3c1-4a63-9f5b-0e52efaad271,2024-01-27 00:14:10,244.61,"Pierce, Copeland and Cameron",Viagens,0
efb01096-7b79-469e-b310-bed583322cca,c133ff36-1be6-4c5b-b340-963b9636f7f0,2024-02-04 06:40:05,275.91,Becker Group,Entretenimento,0
0f4b0080-fcf8-440f-b0fe-5c298f97732b,a81198c6-f6bf-4e5a-bbde-c1acb9c7b6e0,2024-03-10 06:36:32,51.91,"Mclaughlin, Olson and Jackson",Viagens,0
e307111e-22db-4e9a-866c-9b90f65ae926,2828d41d-f6c5-44d2-ad94-4a9b1444fdba,2024-06-02 05:34:46,877.92,Baker-Lowe,Mercado,0
3c3c747f-7686-47ab-9a11-c300c8b1c7ec,44c39161-af53-4e6b-bdc2-e91426ad3057,2024-01-11 01:45:19,333.95,Sanchez-Tucker,Viagens,0
f78d59c4-d43b-4ac2-93e4-c541af718ea6,6dc5008a-43cc-4427-b84a-3ff87d734e09,2024-02-19 03:29:29,989.62,"Myers, Weber and Hernandez",Entretenimento,0
7bf82fea-b700-4037-93ed-7ec9eb5a55c5,e7c26fe9-3e14-486d-9a4f-64c09bb3d741,2024-01-04 17:34:42,774.54,James-Solis,Roupas,0
c9c58903-012d-4fce-bc4d-8d9ba9dd94eb,05657553-3c4d-420b-b491-29f428f14675,2024-02-29 00:38:29,636.95,Flores-Smith,Padaria,0
ce91d48d-baf7-4b24-952b-832c072289cb,c96c5d0b-bdf4-4482-b4f9-b3fa74bfa784,2024-05-17 01:01:06,303.48,Rivera-Dodson,Mercado,0
91eae05c-9bc4-48dc-be4e-bc41ac4f38d0,7dd2ccf9-bd06-461e-9e0b-a55173a1ad84,2024-03-02 16:11:51,324.98,"Gordon, Ewing and Yates",Eletronicos,0
f4f71933-f932-4530-9255-ee3b1d52d7f0,589dbf09-4553-4bf3-b66d-f78441eae41d,2024-01-15 11:29:34,526.67,Miller-Jimenez,Entretenimento,0
50acc2a6-a030-481e-9009-e978d81a0a65,712b485f-5256-45f7-a397-3b07e2f1b262,2024-01-26 14:17:14,342.8,"Schneider, Evans and Kelly",Viagens,0
f83bcb56-2e2d-426c-a402-b44d52b8811c,982b6e18-0c1f-4b64-bbe4-7dd40ba71b00,2024-03-09 13:40:33,285.09,"Taylor, Howell and Wheeler",Viagens,0
7068ed94-31fb-4b0c-ab4f-3c528153d750,16e03e33-7573-484a-ab44-fb45b429c0e7,2024-05-06 20:56:28,423.79,Dixon-Payne,Entretenimento,0
e3239a09-a55c-4009-95a4-f944e1968766,59a8d429-1634-4b0f-8216-4a9937a49d2d,2024-03-12 06:52:58,817.66,Robertson Ltd,Eletronicos,0
c1422ac1-656b-4280-809f-5b4be417e203,ccb28cef-e752-400d-917d-8b016d5ba20f,2024-01-07 01:49:13,647.24,"Molina, Johnson and Robinson",Viagens,0
09a7683b-e168-4ca0-836b-11a0dc7ad3b1,2791df4b-14ed-4747-b119-d5f7e91647f7,2024-02-16 21:00:04,410.07,"Elliott, Jensen and Carter",Viagens,0
cfda560d-b292-4f6f-8366-730b7e81a6cd,24d54aea-0b5e-4fb9-8275-34fc86cb0205,2024-04-20 16:25:20,969.35,Hayes LLC,Eletronicos,0
6b0851a3-e2e8-417a-847b-d294b2b7fbea,200e8491-56b6-4b42-af94-2cf429df406c,2024-05-23 21:09:39,450.36,"Hurley, Norman and Anderson",Entretenimento,0
4ee68ce3-64c7-4a6b-8ec2-d6aa16b5ee20,8de31f14-8f9d-4e56-852c-a7e89bc4ab1a,2024-05-01 02:58:45,876.96,Reyes LLC,Entretenimento,0
db3caa05-a973-4d61-bea9-d76f9380af3f,738c818a-6f8e-4662-96b3-d1558de4d5a9,2024-06-01 03:09:45,97.6,Hays Inc,Padaria,0
c9d2c0b7-8b86-4097-9912-2e834eed97f1,3470980c-33df-4f6e-a3d6-86e379bb01f6,2024-06-19 00:26:32,500.11,Barr-Bailey,Roupas,0
ff3610c1-debb-4933-bff5-fa5436837a44,e2f50520-bfe3-4835-8856-8892d2edea52,2024-03-19 22:51:16,73.44,Jones LLC,Entretenimento,0
50862f79-f7e1-433f-8f68-d4fc709d7bbf,e1f37d17-3b42-4a42-8ed4-8194479e6c78,2024-03-09 08:06:21,259.89,"Graves, Howard and Smith",Viagens,0
c179601e-4fdd-44d4-98e2-0ac623ae6977,9fc817b4-aabd-4f79-b2e9-b3deda11777b,2024-04-15 23:38:44,403.27,Howard-Marshall,Viagens,0
6887a645-7f10-43c0-94eb-443b173517c7,1fecc3a3-066d-4fe0-a29c-da97c629ab19,2024-04-24 17:14:23,356.36,Cummings and Sons,Roupas,0
3c0e6d83-9f3b-4594-83ee-21d9fac0111f,e5daac3c-1621-44a3-8dff-e13d1003485a,2024-02-29 18:00:03,905.15,"Harris, Zavala and Arellano",Mercado,0
1f4bbc8e-14ff-44d0-9180-7e53f455615a,7808c787-417f-49e6-a4fe-92b3add54038,2024-01-31 02:57:01,787.9,Watson-Young,Roupas,0
b4d73206-9747-48fc-8ff9-653f9f88aea3,382f02c0-1321-46cb-8281-eafc571ccabe,2024-03-09 07:10:43,257.38,Howard Inc,Roupas,0
d919c336-f07d-4e7f-a9fe-91e7e7034cee,7e51c994-1b3e-4c76-b71b-bb27b5e64798,2024-01-02 14:14:00,620.06,"Mendoza, Williams and Parks",Eletronicos,0
1cddb207-b1d9-4e40-bdef-a23fc7c35eaa,5f33b285-badf-4beb-82e0-6e89b05f6e04,2024-01-23 06:09:58,83.59,Gutierrez Inc,Entretenimento,0
f3ae464a-5b06-4d81-bdfb-7ae8958bd231,6b095c80-453a-4387-9255-c4e237f6c2f6,2024-06-20 16:10:31,186.47,"Huynh, Underwood and Hull",Entretenimento,0
f6cf5b8e-3a1b-4bdd-a062-e3de34c800a1,fe005e3d-9381-4567-a23e-0dbadd258e96,2024-04-14 17:14:38,698.72,Eaton-Lara,Padaria,0
15622c86-5cc1-4408-9f44-0c8a2d88b5ac,22eeca75-78b5-4c76-b706-62f01cff5409,2024-03-31 10:47:18,719.31,Lynch LLC,Padaria,0
15d9b366-e02e-4673-a350-1db00a1946c0,95cf977d-60c9-4b5e-a86a-e1480ebe2bf1,2024-04-12 21:33:16,724.88,"Brown, Lopez and Hill",Viagens,1
4dcad584-d7ea-48a1-9eeb-9490c229c80e,6fdbcf46-6000-41b5-992c-a41215f8f1b3,2024-02-07 16:07:52,317.49,Rice-Williams,Entretenimento,0
bb6c05e7-71bd-4aa6-8e59-f1f422077f6f,e09bf36d-ae4a-40a0-a09b-0ce3527b1fe1,2024-07-04 00:03:10,696.94,"Ramirez, Andrews and Harris",Roupas,0
42541c3a-e3c3-4974-a290-7b4a7a44743a,b50803d2-90e4-40f6-94a2-ff1805b0c3ba,2024-02-20 10:44:13,764.13,Parsons-Yates,Eletronicos,0
6156a337-0281-4b3a-9955-be8460e36ad6,b0606951-eb13-4466-9ae3-9a6cf5dc663c,2024-04-27 10:41:05,608.16,Church-Torres,Padaria,0
cf8de440-5e23-4e78-b129-9ce3f6f0953f,eb52e186-1941-4e9c-aac0-c35f668e818a,2024-01-25 20:40:27,402.27,Chang-Hall,Roupas,0
73e5649a-4fcc-460a-ae29-a249c3e69c20,0e5a2747-74e9-4bde-9f38-2cb3170d0629,2024-03-07 02:02:14,354.26,Reid-Kelly,Padaria,0
0f2ab734-9949-47a8-8720-9142e55a6572,6acb3cd9-eb63-479f-8d17-a8d90ce92c67,2024-01-05 21:03:13,708.31,Cole-Gilbert,Padaria,0
57e71731-50ac-473c-9858-8992b2efc5c6,ac560108-11f5-4e7a-ae93-8a814ca5fbfb,2024-06-26 08:58:08,171.03,Davis and Sons,Eletronicos,0
fbba259d-48a7-4d75-8286-5a45ffe92f10,700633fc-34ce-42ca-8b00-caad172b744e,2024-07-02 19:35:26,524.88,"Kaufman, Chambers and Johnson",Roupas,0
f9ef4712-951a-414f-a09c-168af13fb7a6,dc42cd0d-6df5-4bc2-87a6-5384897a5839,2024-01-25 02:17:50,712.2,"George, Jones and Washington",Viagens,0
336c5492-f734-4392-9255-86441bfe76cc,c0b015bd-60fa-4d11-abf0-7fe74496c054,2024-03-09 14:49:21,804.65,Juarez and Sons,Eletronicos,0
613d5098-9507-4a65-bed0-179eff531997,b7ea3b57-df1b-480f-8297-505576690701,2024-01-18 14:27:27,793.44,"Collins, Smith and Hansen",Viagens,0
42f9bf16-0528-4838-b6cb-320d04eb4da1,96334775-01d2-4f9c-bd29-a8efb77a6559,2024-02-16 23:24:21,199.86,Burch-Wagner,Mercado,0
c5e457ba-677a-4061-a058-89e33c14a361,c9c03d28-0795-4042-9394-d15eada7ad90,2024-03-13 13:54:33,498.1,"Eaton, Rivera and Hood",Viagens,0
ae6771c5-8432-4b52-90d1-045722a9be3c,57364939-f7b3-43a9-acfc-0c540096286e,2024-03-19 15:20:32,415.35,"Holden, Burch and Quinn",Eletronicos,0
1d7f417d-f06a-477f-aa0c-7ba9ef85f3e0,ed790578-1e4b-4710-bb9c-e65cb72b34ca,2024-04-25 01:12:26,39.18,"Martinez, Olsen and Smith",Roupas,0
7af6e8e5-ddc8-4a8c-bd39-0a79646e3cd7,1855cdbc-4883-44d3-8ce1-449e5d9020af,2024-05-18 11:39:16,582.29,Pugh-Gray,Padaria,0
a9c38381-80ab-454e-9d9c-3f538d306e9a,39ee4a8a-90b1-413b-805e-5e7fd8501f4c,2024-06-28 02:58:57,56.57,Foley Group,Roupas,0
f4580b7e-e046-4c6a-b29a-e1affa03b8ab,6d197eef-d847-48c7-9b23-525fa01a9982,2024-03-03 05:45:41,345.74,"Boyd, Moran and Bailey",Mercado,0
100e7dcc-d34f-4fb6-ba30-aecec4e186bb,0770228e-01d8-4150-b7cf-aca7bd592979,2024-02-19 22:17:33,998.63,Mcknight and Sons,Padaria,0
218e2c3f-8fc0-4fd5-bb90-75b1b8fdaf8c,cab9be10-2ab7-491e-8f7e-c94fe0b9b523,2024-05-16 03:29:50,384.25,Wallace-Norris,Padaria,0
feb86cbd-1a89-42e3-9923-1a247eb2fa2f,b850fece-70f9-4d9b-b2a3-37da2d63aedb,2024-05-17 15:24:37,544.22,Reed-Wright,Viagens,0
a0923794-5e55-4d26-91de-3eae09c8bf40,f1abc675-6ebc-480f-95ac-d5e9f11799a9,2024-03-20 23:06:13,32.34,Wright-Walters,Eletronicos,0
a1787d29-d315-45f1-931e-b58d9294785c,175c07d0-01dc-41f5-b9e7-3e464129ee5e,2024-05-03 11:00:15,843.1,Espinoza Inc,Padaria,0
e9eaef56-5264-4f4c-b5e0-c8b2dad3f3d3,a21ccafe-9cd2-49ce-918f-6731b574aa99,2024-03-01 06:25:29,22.47,"Simon, Castro and Walters",Entretenimento,0
e77fdf07-af22-4b0f-99d3-e1459227eca3,83a8237e-c7d3-4eed-8c37-92c1f7e11cc7,2024-06-09 17:27:23,539.45,Thomas-Mason,Mercado,0
726fd777-e250-4fa3-b295-21a1e41c43d3,a70d2404-3f87-4b80-aefb-5dfe181ccb48,2024-05-09 12:21:37,95.99,Schwartz and Sons,Entretenimento,0
0cc2e3f5-f4c9-47a2-8e2c-fa930a23b00f,62508db8-c5eb-4476-85a2-589f5f653bdb,2024-06-10 10:49:37,756.4,Ryan-Clark,Eletronicos,0
caecb592-5f1e-4679-81cc-b04a6c4db9b3,c48f8876-a7d1-4fed-b254-59bf9c788c03,2024-01-07 00:05:55,897.61,"Camacho, Davis and Ramos",Mercado,0
c215f576-ae2e-4945-8692-24b27591e2f7,556f0842-23a4-4757-a3d6-89d8bce3ca71,2024-01-06 05:12:56,271.76,Roberts PLC,Entretenimento,0
420419a7-f2f8-447e-9da1-6fb8e6c606b9,b430727d-c2e3-48e1-a042-82b1ee0ca736,2024-06-16 12:17:39,18.06,Ryan LLC,Eletronicos,0
34c91be4-9320-4fd1-9c74-135921d4d067,da9eba2f-360b-4113-b52d-d0d7289d4e71,2024-05-15 06:27:48,407.64,Flores-Benitez,Entretenimento,0
fb8464a0-9155-4d6d-a636-2962e63010c1,cc0756c4-9b91-4b7a-9863-5b977eabba46,2024-06-03 05:12:21,998.61,"Jones, Garcia and Thompson",Mercado,0
f552104b-a275-41ed-b067-f3eab206af9d,5daa2e6a-e462-4a9e-8a0a-b6234b53e82a,2024-02-27 16:00:48,438.07,"Randolph, Turner and Bradley",Eletronicos,0
d2e3b46c-5ccf-4c89-b1aa-500fc196c4d7,9a397c44-c73a-4922-82d8-d34b3611abed,2024-05-25 05:24:55,925.42,Riley Group,Roupas,0
f7377407-39a6-41b3-9117-c5bf5db51cc7,ec319514-4559-493c-b726-3a6959e20c4d,2024-06-12 17:42:45,297.74,"Barnes, Webb and Rowland",Padaria,0
1dbd8f4c-d2c8-4dc3-8193-9ab0f103b5ba,f6a34e87-20ea-48f5-b524-387283e5012f,2024-01-12 20:53:07,580.32,Evans and Sons,Viagens,0
3e7bacff-b58a-4019-88f7-7c22260203ad,a3d9d1b1-a34d-4640-acf4-3b18ed476730,2024-05-29 11:49:16,10.9,"Davis, Huff and Martin",Entretenimento,0
416e33b4-e1fe-4f04-9ee7-c6d426a85009,3180d396-ed65-46cd-ae08-49a194c2242b,2024-04-25 00:25:39,717.07,Orozco Group,Entretenimento,0
c49628bf-a58c-476b-ab01-383f0aeab579,5d492062-c98d-4919-b6cf-91daf4cd2207,2024-07-05 15:29:50,54.12,"Johnson, Lewis and Fuller",Padaria,0
6a7abf9e-7e17-4e10-8b02-61d73ffc8f00,5af3156d-99b6-4401-8389-e1c97d5816cd,2024-06-18 06:19:31,143.37,Rodriguez-Fisher,Entretenimento,0
759ba378-0e9a-4a44-8a4b-5207531a58b0,ab8f1d92-75ff-4559-b08d-fca255a5b37a,2024-06-17 11:27:00,454.06,"Castillo, Smith and Smith",Entretenimento,0
ee4b824d-fb9f-4735-ba17-bce8f0ea8204,e93a1d5c-9425-4924-9d9d-d8aac139633a,2024-01-06 01:48:15,197.04,"Silva, Roberts and Pena",Viagens,0
85b6921c-7cf3-4f73-a0ab-ba2e08080609,414c2966-ce40-4b6b-ac04-95eaf9e08c00,2024-04-20 04:19:42,676.47,Andrews Ltd,Mercado,0
167f0638-c365-497b-9824-b565a0db12b7,e9d7a753-9cc8-4a78-9f60-329d24649b7c,2024-02-19 03:42:26,990.27,"Myers, Cox and Blake",Eletronicos,0
943b1e31-4500-4cd5-bca8-28a2d633810e,509a69d2-1f05-4203-a1b4-4b4006f02556,2024-06-09 04:49:37,29.49,Kim Inc,Padaria,0
ad7affeb-1c99-4b5f-93fa-2f1fa3ddc7ba,09c8778b-1459-4ca7-83c0-c59491948d8d,2024-05-18 17:15:07,463.07,"Kelly, Davis and Bishop",Padaria,0
21728781-791d-4b78-a175-86b358fe29a1,e439e9da-303c-4ce7-aef4-9dff31aa1352,2024-06-26 15:26:50,926.53,Campbell-Castillo,Viagens,0
30c28572-f217-47af-95ef-939150a09f72,a1a0b872-3fe6-488e-90f9-011ae177a6d6,2024-05-10 23:51:31,836.95,Jones PLC,Entretenimento,0
32415dd2-32b5-4d18-b8ea-db46fc5c59de,2b7d76ae-85d5-4b08-a8b7-1257e3613633,2024-03-31 19:52:53,129.79,Bishop-Ryan,Padaria,0
6d3268c5-1c6e-4b7d-8ca0-b6d3844c0432,e57bc75f-bece-47ac-8d0f-ff3c30f8c939,2024-02-09 08:53:02,919.01,Sanchez-Young,Mercado,1
234e45ef-2fac-418f-b6a2-ef8c9291eb41,ed7e7c7d-f750-4ca5-a41b-16063b3197ec,2024-05-19 00:19:38,881.45,Glover-Mccarty,Padaria,0
60285482-6c52-48b8-a650-cb338587ec5d,80110ba3-05bb-4ff6-968b-0d35ab861b9b,2024-02-25 09:05:04,691.88,"Campbell, Macdonald and Meza",Roupas,0
8021c8a0-aa92-4869-88c5-f4be9f8d1703,0cd21358-ec05-494c-a15c-407fb1dc2a3e,2024-04-06 10:41:30,618.04,Chang-Ayala,Mercado,0
361016c6-0047-4aee-aaa1-abfc53921f21,a25f2213-a4b4-4d92-b4e0-868c16f9649c,2024-01-29 00:41:11,115.3,Johnson-Rivera,Padaria,0
1dee16ec-e6f0-4f88-a592-e5e97e19fda7,189b41d1-54fb-4047-b241-7156db6a5122,2024-05-16 11:53:18,438.28,Carrillo Inc,Mercado,0
d6925cdf-722e-4387-b90d-798281b6be6a,3dd3cf6f-054e-4b41-9430-ee6c31fd8953,2024-02-29 14:48:35,506.34,Salinas-Mendoza,Mercado,0
1fc34275-6833-401d-81a1-5cac65d4f4d2,e292a438-0c47-4a88-b5f8-a80afaa2dd8f,2024-04-07 01:12:47,833.67,"Watts, Edwards and Johnson",Entretenimento,0
8de80c64-d6aa-4e7d-944f-93fcb8d31faa,feb83d9a-f60a-43b5-9e2d-ebda49534348,2024-03-24 18:38:38,500.36,Hernandez-Ortiz,Eletronicos,0
e08ea34a-8939-4bf4-93c4-262c3421fdae,5b9b2cfb-5557-4bef-9907-d7b16c6b4749,2024-01-13 05:25:19,470.08,Jones-Henderson,Mercado,0
cb0dca9e-4f51-4ab4-8780-ecc9a51074a8,d07665a8-5905-4c30-8a7d-079ec2b97ac2,2024-03-30 18:00:12,951.03,Martinez-Summers,Entretenimento,0
2cc6e081-5a19-440f-8458-6c296b296e85,9f9dba1c-b5ae-4c92-9381-23d56d5187e4,2024-04-06 18:55:50,384.19,"Carson, Wilson and Morales",Entretenimento,0
f89acb3f-a446-4876-a88c-edbcdd711250,8876b9e4-9ba9-4cc4-86aa-1f03f4694b0e,2024-03-25 16:46:58,35.17,"Foster, Johnson and Smith",Padaria,0
9ff187af-ce79-46a8-a560-cd0f49fcb1e4,c948a909-48b8-4277-bae2-21b60b6fd4b6,2024-02-02 00:28:13,168.71,Rodriguez and Sons,Roupas,0
09a3ab4a-064b-4426-b6e3-ba4633d8a81f,4d3713f7-f11e-429e-a8f3-0eb711866a2c,2024-01-24 21:38:54,85.11,Rice Ltd,Padaria,0
23198a2e-6284-47a8-a188-97843bf7ed9a,504c4530-bd25-4bed-beb7-e45c56670da9,2024-04-01 18:13:46,197.13,Mack-Ferguson,Eletronicos,0
f621c344-4e7e-4eed-88d3-3417b93ed13b,30ef5b7a-53ad-4f6b-a446-24f3d1cbcc02,2024-02-18 22:19:01,283.33,Kelly-Mitchell,Entretenimento,0
064bcfba-ca43-447f-a2ac-d4981dc9fbd8,029259d6-aa8d-48ad-b861-af41d7787cad,2024-05-02 17:24:36,329.12,Hayden-Smith,Viagens,0
7bc55330-f889-4d69-88ed-316702dc50be,efd4b41a-49d3-4577-82fd-574a454dee1d,2024-02-13 18:52:02,833.92,Rose Group,Entretenimento,0
89ebb329-a89f-4b56-bb2a-98274062763e,8d567de2-f6f4-4079-8383-633b599dbdc3,2024-04-20 05:58:03,466.08,Camacho and Sons,Viagens,1
f7111c94-d561-41f1-8232-e7646dc78303,0fe04bf0-f27a-40f8-921a-1691686f51e3,2024-01-04 22:51:35,180.67,Williams-Wong,Padaria,0
258a71b5-bdcd-4dbe-b263-352045eb3dd5,77a3b34b-c437-4088-8822-b20b54c5ecff,2024-03-16 20:01:07,87.49,Brennan and Sons,Entretenimento,0
bc982d6e-5ec1-45f9-b80b-0b461e7b3161,2d0d2215-f5dc-412b-993b-ab23244d5f5b,2024-06-25 01:32:43,235.11,Camacho-Mcdonald,Roupas,0
85ebee88-e564-44a4-9f33-e1c12de30d52,e3bdf3e8-899d-49f5-afe3-353a0934bf1d,2024-01-02 19:43:26,446.45,Jackson-Davis,Padaria,0
11cad725-7191-40a9-80a1-7883dae37c40,e17a56d5-de8e-4059-b2b0-6e010ae37e33,2024-01-07 14:32:46,606.5,Green-Mills,Roupas,0
1db2c2ef-e6a9-4cd4-9bdb-78c938eb255f,e61c026e-7e22-4726-aeff-86c6ea97a800,2024-06-11 16:46:46,218.28,Anderson Group,Viagens,0
9d50308c-d62c-409d-a99b-17346acf1d37,468d7af6-07ae-482e-a3ca-1add364523df,2024-05-20 02:28:28,340.8,Harris-Wade,Mercado,0
e47ab825-0575-4a29-9916-14fa026f098b,ed389870-339b-4cb4-93c6-9fc2f27bac28,2024-05-06 03:53:06,43.1,Johnson-Perez,Eletronicos,0
adee31c4-b746-42ba-9717-07b5dbd815bf,283888ab-c2e2-464b-92a7-b290670a989b,2024-06-23 00:54:51,107.03,Garcia Inc,Padaria,0
75fbbbfb-faab-492e-8a6b-3da902507263,1ff83094-e5a9-4935-b70e-fbdc7857cedf,2024-05-31 00:27:11,736.03,"Rogers, Atkins and White",Entretenimento,0
d94c859e-0183-4c0e-bcc7-3acee43724aa,6192d8a3-991f-475c-a11b-dad998c7f4a6,2024-01-29 08:30:24,255.98,Bailey-Hicks,Padaria,0
8cc87e78-9616-46a1-9096-94b69e8ec629,d7f97f77-b515-497f-8f33-ed0ddc2460e8,2024-05-01 01:40:47,509.71,"Anthony, Cunningham and Dillon",Mercado,0
75698750-63eb-4b46-8ee7-1cc46de457a5,e224ce81-38c6-4052-9d3c-43b5b5134374,2024-06-16 20:15:26,882.91,"Carpenter, Summers and White",Viagens,0
a1d8775c-f1fb-495c-b228-42baf1905f8d,06582d0c-2653-4dec-913f-5fc1cd9b4f84,2024-05-07 04:42:32,693.79,Hall-May,Mercado,0
43c5bf96-1ea7-4399-9454-cd6fb6055ebe,e4f80d87-923a-4f7d-8b40-13b7124b8752,2024-03-01 17:28:23,712.81,"Howard, Wood and Collier",Eletronicos,0
c0d85c41-4f2b-4a63-9a9c-41de8c4512ba,8ed2f568-ca4d-4d37-87df-138c502d79bb,2024-02-15 22:45:32,892.09,Reilly-Juarez,Padaria,0
7b3d9500-c84b-4e37-8d58-b58f7e03851e,200287cd-e913-4c94-ba5c-181f38fb5380,2024-04-08 08:58:48,408.13,Carr Ltd,Roupas,0
2723164c-ede4-40bc-bdde-a845ee0f17c2,f37e4815-4391-4f2b-ba0a-0af31e173345,2024-04-23 08:38:21,214.38,"Conrad, Daniels and Parks",Viagens,0
80cc7757-a46a-469f-9db5-2131fa78c813,21b4631f-4566-4fa6-b927-f751a5b0ad2d,2024-01-03 21:24:09,343.87,Knight Group,Eletronicos,0
84d43656-3bfb-454e-8f25-b002a8a893b3,acb9bdaf-4696-46ea-b2f3-6c35f4d47bd8,2024-02-09 09:50:23,259.75,Freeman Inc,Roupas,0
33d1a47c-9347-48c6-8587-7b1d849b64f2,4cd075b8-5636-434c-8d8e-003eac877d8b,2024-06-11 16:00:37,281.52,Kline-Evans,Entretenimento,0
bd2e31dc-713e-455a-a048-d93ed3506a66,89bdd5da-7512-41fd-8fd1-d2417467702c,2024-01-11 19:30:31,24.06,Curry-Bradford,Mercado,0
8a6e9ae7-1d0f-447f-b612-be88479f7f11,dd02c3c0-0b6f-4450-9b44-fd3acf5d505c,2024-05-09 11:25:39,806.16,"Jones, Lang and Garza",Roupas,0
f12a4d0e-0d85-42d1-8077-300dc4f8d914,6a1dc9fb-b4d2-4059-bfcd-00b1c4eac071,2024-02-29 10:54:27,362.07,Alexander-Ross,Mercado,0
5a4f3b16-beed-4773-8db3-8a02104139a7,d656a58a-ee25-43bb-b126-e46812502b28,2024-02-20 09:19:02,136.57,Patel Inc,Eletronicos,0
69a071a3-df70-440f-86ec-8122694273ed,e572f9bd-75b3-43b9-8772-b67a92c34ce3,2024-03-22 12:39:11,270.3,Watson Ltd,Entretenimento,0
3b3b5787-6e45-4b6e-97d9-7718e6002b8d,8e84f482-9fe0-4229-851c-e72c9ee67313,2024-04-22 12:03:25,73.76,"Blevins, Valdez and Garza",Eletronicos,0
167bf041-69b4-47d0-90b7-85c9e1d56df5,7a0baaae-c08f-48c0-95b0-307e85440f0d,2024-03-25 10:51:30,404.52,Stanley Ltd,Padaria,0
c5fbfb7f-8a00-4dff-b854-ea0dfaa52a16,3266a013-77db-4617-97c2-884e39697292,2024-02-18 04:02:16,790.06,Watts Group,Entretenimento,0
c8d50cef-abfc-460e-bfbf-bd05d9965f69,12163fa6-e879-4c75-879f-e0376e8f3325,2024-01-01 04:25:04,657.16,Peck-Harding,Mercado,0
551bdecf-b77e-4c86-9ef5-22ff324074b8,e3fecb70-422a-4f2f-8669-530a7b105308,2024-04-06 02:50:19,32.38,Mccann-Donaldson,Viagens,0
5d1a4353-fc0e-4864-b763-335a52dbd35c,a48d619c-7590-4d05-a416-d67d38a68ed3,2024-05-04 17:18:35,739.86,Prince-Walker,Padaria,0
42f63940-c05f-436c-b1b3-c14ad4d075ac,c77df11b-3e8d-44a4-8024-affb32edf822,2024-05-15 01:26:41,410.18,"Ortiz, Jones and Harris",Roupas,1
4db99e8f-528c-4b2f-867a-69ebd12cbc01,0f418b9a-e43a-412d-99bb-e76ca3a6b77d,2024-01-10 09:11:33,851.76,"King, Hebert and Watson",Mercado,0
0c92d7b1-116c-41d4-80a0-b82b2805d853,dd2e08d5-b8cf-4f5f-92dd-f9c8657b0957,2024-01-12 19:07:52,939.36,"Booth, Morrison and Gonzalez",Padaria,0
6162040b-d303-4f89-8375-2ada972ad2bf,5d2093ff-900a-43b6-9551-01ac2b04f5a2,2024-02-01 09:56:10,428.84,Rios-Cain,Entretenimento,0
499abd0c-8633-4fdd-89fd-5e97cd662823,d21caff2-1291-4377-a1cb-2c1fcea6eae4,2024-01-01 01:55:37,395.76,Larson LLC,Mercado,0
1585801e-fd8d-49e6-9593-fa10c0c133df,b81ea11d-f6e0-4e2b-b865-aa58136f5823,2024-06-19 05:27:12,567.01,Lopez Inc,Roupas,0
4131d25f-c414-48b5-81ad-70641fe719b0,1b06124a-116c-4627-a0de-49bf3d64d12f,2024-04-17 21:12:55,873.48,Townsend Inc,Roupas,1
2e24bb0e-c845-474b-ba56-8ac94c7cdb5e,894af665-9e4f-4f66-b9da-6639eab7272f,2024-03-24 20:50:12,957.01,Peters Inc,Mercado,0
2a9fcd3d-1d23-49f8-8d06-81396bb06af6,4c59b188-f109-49be-8b69-2248cc38b064,2024-06-01 06:23:17,301.92,Young-Johnston,Mercado,0
5c09b966-b1eb-41bd-8321-19ab4e88cb73,0ab2749d-02fd-4b5d-8078-a5cc470cffff,2024-05-31 05:53:01,206.93,Perez-Owens,Roupas,0
e266ca9c-2016-40b8-b45f-383bce0f284e,4dac9825-9755-4035-9f13-15f7f9cb40c1,2024-07-04 03:34:31,606.97,"Hernandez, Lopez and May",Eletronicos,0
29ee37e1-a0d3-4903-8176-157c28e5a6c5,25d5d95e-8515-46e8-a866-5d1e908c7184,2024-02-16 20:08:09,201.23,Little-Green,Eletronicos,0
ca15c55a-7999-4b7a-bd37-382c62bdd1c9,349769f2-2fd9-41bf-acc4-9ea8808b0a9a,2024-02-05 04:19:35,512.77,Mcmahon Group,Eletronicos,0
